display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
107875605,Sales/Account Manager (Hybrid),Swindon,Wiltshire,Wiltshire,Wiltshire,YES,Sales & Marketing,35000.00,35000.00,Annual,35000.0,35000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>A unique opportunity has emerged within M4 as we launch a brand-new, forward-thinking Business Manager position within our South West Territory. As part of our innovative growth and expansion strategy, this role gives you the chance to make a significant impact from day one by driving new business, strengthening client relationships, and ensuring exceptional service delivery across your portfolio click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aziU08XVyRHxssE%2bCW1pinHCk4opeqcfd"" width=""0"" height=""0"" />",93af1c3dbd1a9295,ref:107875605,False,False
107856131,Key Account and Project Manager,Newcastle Upon Tyne,Tyne And Wear,"North East - Tyneside, Wearside & Northumberland",North East,YES,Sales & Marketing,55000.00,55000.00,Annual,55000.0,55000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p>Key Account and Project Manager</p><p>Job Type: Permanent</p><p>Location: Northern England Home Based - Newcastle upon Tyne, Sunderland, Middlesbrough, Leeds, York, Bradford, Huddersfield, Darlington</p><p>Salary: £45,000 to £55,000 (depending on relevant experience) + Car/Car Allowance</p><p>Start Date: ASAP</p><p>Established firm operating in the professional kitchens sector require an experienced Key Account and Project Manager click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?d1vRzEYF65TkpT%2f04y8sSqxSPbhrM%2bWyx"" width=""0"" height=""0"" />",107cca712750fa85,ref:107856131,False,False
107875614,Sales/Account Manager (Hybrid),Andover,Hampshire,Hampshire,Hampshire,YES,Sales & Marketing,35000.00,35000.00,Annual,35000.0,35000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>A unique opportunity has emerged within M4 as we launch a brand-new, forward-thinking Business Manager position within our South West Territory. As part of our innovative growth and expansion strategy, this role gives you the chance to make a significant impact from day one by driving new business, strengthening client relationships, and ensuring exceptional service delivery across your portfolio click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Zg1fD7qgbpwMUKTgOXc1FdPC4rj7qB4Pe"" width=""0"" height=""0"" />",4546009992ed32d3,ref:107875614,False,False
107870881,Account Manager,Stevenage,Hertfordshire,Hertfordshire,Hertfordshire,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>As a Subcontract Administrator, you will be responsible for procuring goods and services for Trescal UK and the coordination of sub-contract work, as well as ensuring supply chain compliance and governance. Alongside this, you will build supplier relationships, ensuring supplier performance is maintained in line with agreed KPIs to maximise customer satisfaction click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aziU08XVyRGIlbt5NKssR%2b3BHoeZvz5cd"" width=""0"" height=""0"" />",e9afa3956a35e6cf,ref:107870881,False,False
107863161,Key Account Manager Plumbing & Heating Systems,Hatfield,Hertfordshire,Hertfordshire,Hertfordshire,YES,Sales & Marketing,40000.00,40000.00,Annual,40000.0,40000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><b> Key Account Manager Plumbing & Heating Systems </b></p><p> Job Title: Key Account Manager Plumbing & Heating Systems </p><p> Job reference Number: -26230 </p><p> Industry Sector: Sales, Account Manager, KAM, Key Account Management, Sales Manager, Internal Sales Manager, Sales Management, Plumbing, Heating, Underfloor Heating, Under Floor Heating, UFH Components and Plumbing & Heating Products, Press Fittings, Brass click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?vAYWCB8ag%2fim95g5h5ZCQkxnCwWLUNXli"" width=""0"" height=""0"" />",a8a643ceeba752a5,ref:107863161,False,False
107874192,Marketing Account Manager,Woking,Surrey,Surrey,Surrey,YES,Sales & Marketing,50000.00,50000.00,Annual,50000.0,50000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<br /> Location: Woking, Surrey hybrid, two days per week in the office <br> Salary: £40,000£50,000, depending on experience <br> Are you an agency Account Manager ready to take the next big step in your career? <br> Were looking for a talented Marketing Account Manager to join a rapidly growing B2B agency working with ambitious businesses across technology, consulting and professional services click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Dw9iAXzSqBZ50c7h7vcZl7XGJuXwyj0bk"" width=""0"" height=""0"" />",97b29cd76bf66d2c,ref:107874192,False,False
107871512,Account Manager - Care / Hospitality,Leeds,Yorkshire,Yorkshire - West,Yorkshire - West,YES,Sales & Marketing,45000.00,45000.00,Annual,45000.0,45000.0,,structured,"£40k–£45,000",TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>ACCOUNT MANAGER - CARE / HOSPITALITY </strong><br> <strong>FIELD BASED - LEEDS</strong><br> <strong>£35,000 - £45,000 + COMPANY CAR + BONUS + EXCELLENT BENEFITS</strong><br><br>Get Recruited are recruiting on behalf of a well-established business who work in partnership with one of the world's largest consumer goods organisations click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Dw9iAXzSqBbYUL%2bQae3jftovbdtbIOZuk"" width=""0"" height=""0"" />",3c33cf7a17dc0ae6,ref:107871512,False,False
23643_225525164,Accounts Assistant,Tangmere,Sussex,Sussex,Sussex,YES,Accounting,25000.00,30000.00,Annual,25000.0,30000.0,,structured,£25k–£30k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p>Looking to build your career within a supportive and modern accountancy practice? This is an excellent opportunity to join a growing firm in Chichester where you'll gain hands-on experience, receive ongoing training, and work alongside experienced professionals who are invested in your development.</p><p>Whether you're looking to strengthen your existing bookkeeping skills or take the next step towards a long-term career in accountancy, this role offers genuine progression opportunities, exposure to a varied client portfolio, and the chance to work in a collaborative team environment. Alongside a competitive salary, you'll benefit from hybrid working, professional development support, and",96908b0e3a4e8ecc,ref:23643_225525164,False,False
107861156,Financial Advisor,Glasgow,Lanarkshire,Scotland West - Glasgow,Scotland West - Glasgow,YES,Banking & Financial Services,75000.00,75000.00,Annual,75000.0,75000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","Are you an experienced Financial Advisor ready to take ownership of an established client bank with a reputable wealth management firm? This Financial Advisor position offers immediate impact and genuine career progression in Glasgow.<br><br>As a Financial Advisor, you'll be responsible for managing an established client bank with households already in place click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Yic9job4bS%2fn0KsTinNeLG79Q6gltMamc"" width=""0"" height=""0"" />",990129cee8b87d97,ref:107861156,False,False
23643_225525518,Account Manager,Buckland,Buckinghamshire,Buckinghamshire,Buckinghamshire,YES,Sales & Marketing,32000.00,32000.00,Annual,32000.0,32000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<br><br><strong>Account Manager<br><br>6 Month Fixed Term Contract</strong><br><br><strong> 32,000 + Benefits</strong><br><br><strong>Location:</strong> Aston Clinton <br><br><strong>Reporting to:</strong> Head of Events<br><br>About the Role<br><br>We are looking for a highly organised and proactive <strong>Account Manager</strong> to join our Events team based in Aston Clinton. This is a fast-paced role where you will be responsible for managing key client accounts, coordinating event logistics, and ensuring the seamless delivery of client projects from initial enquiry through to successful completion.<br><br>You will act as the main point of contact for clients, building strong relationsh",faafe1b0fb98bec7,ref:23643_225525518,False,False
1787400,Senior Account Handler,Cambridge,Cambridgeshire,Cambridgeshire,Cambridgeshire,YES,Insurance & Superannuation,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>A leading Commercial Insurance Brokerage, with a reputation for excellence, is recruiting for another experienced Commercial Insurance professional to join their team as a <strong>Senior Account Handler.</strong></p> <p> You'll ensure your business clients receive suitable and cost-effective Insurance solutions by understanding their needs and negotiating with Insurers to find the best solutions for them.</p> <p> Your main responsibilities as a <strong>Senior Account Handler will include:</strong></p> <ul> <li>Building and maintaining strong business relationships with Clients and Insurers</li> <li>Attending client meetings where appropriate</li> <li>Discussing and assessing clients' curr",d5fc7988e18774b5,ref:1787400,False,False
1787397,Client Facing Account Handler,Ipswich,Suffolk,Suffolk,Suffolk,YES,Insurance & Superannuation,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>Join our expanding East Anglian Insurance Broking Client who works with local businesses across Suffolk, Norfolk and Essex. Due to growth, they're seeking an experienced Commercial Account Handler to manage their growing portfolio of Regional Clients.</p> <p><strong>About the Account Handler Role</strong></p> <p><strong>This is a true 360-degree position where you'll manage existing Commercial Insurance Clients whilst also handling new business enquiries. You'll be the main point of contact for local businesses, supporting them throughout their entire Insurance lifecycle.</strong></p> <p>Working in a busy but supportive environment, you'll manage a diverse portfolio of regional Clients in",e0e056153bc75f9a,ref:1787397,False,False
1787388,Commercial Account Executive,Peterborough,Cambridgeshire,Cambridgeshire,Cambridgeshire,YES,Insurance & Superannuation,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p></p> <p>An Insurance Broker with a reputation for tailored and quality service, is continuing to grow and is looking to recruit another talented Commercial Insurance professional into their Client facing team of Account Executives.</p> <p>As a <strong>Commercial Account Executive</strong>, you will inherit a significant book of Commercial clients, across a wide range of sectors and policies, and you will play a crucial role managing those.</p> <p>Working closely with the Commercial Account Handlers, you will develop strong relationships with your clients and identify their insurance and risk management needs.</p> <p>Additionally, you will collaborate with the Directors in new business act",db4c6ee849af6454,ref:1787388,False,False
