display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
23643_225475579,Marketing Manager,City,Birmingham,West Midlands - Birmingham & Solihull,West Midlands - Birmingham & Solihull,YES,Sales & Marketing,35000.00,40000.00,Annual,35000.0,40000.0,,structured,£30k–£40k,TITLE,1,campaign performance,LIKELY_IN,family title is a strong inclusion signal,"<p>Marketing Manager role based in Birmingham City Centre. This role is an exciting opportunity working for a successful marketing agency.</p><p><strong>Client Details</strong></p><p>My client is a marketing agency that focuses on SMEs based in Birmingham city centre looking for a Marketing Manager.</p><p><strong>Description</strong></p><ul><li>Develop and deliver integrated marketing strategies aligned with client goals and business objectives.</li><li>Present strategic recommendations, insights, and campaign performance to clients and prospects.</li><li>Monitor, analyse, and optimise campaign performance to maximise results and ROI.</li><li>Support the Marketing Director while leading and ",24bfd390375ad256,ref:23643_225475579,False,False
23643_225474692,Digital Marketing Manager - Luxury,Not Specified,Surrey,Surrey,Surrey,YES,Sales & Marketing,40000.00,42000.00,Annual,40000.0,42000.0,,structured,"£40k–£50,000",TITLE,6,marketing campaign; marketing campaigns; digital marketing; social media; campaign performance; content creation,LIKELY_IN,family title is a strong inclusion signal,"<p>The Digital Marketing Manager - Luxury will oversee the creation and execution of marketing campaigns, ensuring they align with the organisation's goals and enhance its online presence. Based in Surrey, this role supports the business services industry by driving digital strategies that deliver measurable results. Ideally, you will have experience in and/or a passion for the design, interiors and luxury sector.</p><p><strong>Client Details</strong></p><p>A consumer organisation located in Surrey, providing hybrid working.</p><p><strong>Description</strong></p><p>The successful Digital Marketing Manager - Luxury will </p><ul><li>Develop and implement digital marketing strategies to support",13af949f4fb6b830,ref:23643_225474692,False,False
107811314,Marketing Executive,York,Yorkshire,Yorkshire - North,Yorkshire - North,YES,Sales & Marketing,30000.00,30000.00,Annual,30000.0,30000.0,30000.0,structured,£25k–£30k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p>Marketing Executive (Maternity Cover)</p><p><strong>Salary:</strong> Up to £30,000 per year (depending on experience)<br /><strong>Contract:</strong> 11-month Fixed Term<br /><strong>Start Date:</strong> September 2026</p><p>We're looking for an experienced and organised <strong>Marketing Executive</strong> on a 11-month maternity cover contract click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aziU08XVyRHY24pqTuBH70E6w14Wwg0od"" width=""0"" height=""0"" />",8c1be0b93c9fe9a6,ref:107811314,False,False
107803637,Senior Marketing Manager,Doncaster,Yorkshire,Yorkshire - South,Yorkshire - South,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p>About us</p><p>At DFS Group, were proud to help people create spaces they love to live in. Were home to DFS, Sofology, and The Sofa Delivery Company: three brands with their own personalities, brought together by a shared mission .</p><p>Behind our brands is a passionate Group team. From Finance and Technology to People, Marketing and Supply Chain, our Group functions power everything we do click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?UzhMt9n%2bTsSkzez8oTl9kG3uG%2b5kYugom"" width=""0"" height=""0"" />",a63973edac0f9890,ref:107803637,False,False
107793130,Paid / Performance Marketing Manager - Travel Franchise. Hybrid / Remote,Christchurch,Dorset,Dorset,Dorset,YES,Sales & Marketing,50000.00,50000.00,Annual,50000.0,50000.0,,structured,"£40k–£50,000",TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>PPC Paid Social SEO Lead Generation £474k Marketing Budget</strong></p><p><strong>You're good at performance marketing because you genuinely enjoy doing it.</strong></p><p>Maybe you're in an agency managing multiple client accounts and want to focus on one exciting brand. Or perhaps you're in-house and looking for more ownership, autonomy and the opportunity to make a real commercial impact click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?MQiKzVwZdh1hxDLRotHWT2iK1kQkuWgZu"" width=""0"" height=""0"" />",27a458325778b0e5,ref:107793130,False,False
23643_225488811,Marketing Manager,Newcastle Upon Tyne,Tyne And Wear,"North East - Tyneside, Wearside & Northumberland",North East,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,1,marketing strategy,LIKELY_IN,family title is a strong inclusion signal,"<p>Marketing Manager</p> <p>Newcastle-upon-Tyne, NE27 0QJ</p> <p>Competitive salary + attractive benefits</p> <p></p> <p>At Miller Homes we are building homes in a way which allows us to build better places for people to belong to, better homes for customers and better places for communities to thrive and nature to prosper. We are also creating a better working environment for our people. We create better places where people and planet prosper. </p> <p>We are looking to recruit a Marketing Manager for our North-East region based in Newcastle-upon-Tyne. The role will see you managing all commercial Marketing activities within the Region, and supporting the Sales Director with implementation o",58b95e76470b4569,ref:23643_225488811,False,False
107833343,Digital Marketing Executive,Winsford,Cheshire,Cheshire - West,Cheshire - West,YES,Sales & Marketing,40000.00,40000.00,Annual,40000.0,40000.0,,structured,£30k–£40k,TITLE,2,digital marketing; marketing strategy,LIKELY_IN,family title is a strong inclusion signal,"<p><b>Digital Marketing Executive</b></p><p><b> <b>Permanent role</b> </b></p><p><b><b> <b>Winsford</b> </b></b></p><p><b><b>We are working with an established technical company specialising in industrial chemical solutions. They are looking for an experienced Marketing Specialist to lead their marketing strategy, drive inbound lead generation, and coordinate daily with their on site sales team.</b> . click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aziU08XVyREp4Jr5HKdjsyrK6Xh5MA4Yd"" width=""0"" height=""0"" />",2e1326e2426f6cfa,ref:107833343,False,False
107799550,Marketing Manager - Higher Education SaaS,Milton Keynes,Buckinghamshire,Buckinghamshire,Buckinghamshire,YES,Sales & Marketing,60000.00,60000.00,Annual,60000.0,60000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><b>Marketing Manager Higher Education SaaS</b></p><p><b>£50,000 - £60,000 Basic Salary + Bonus + Excellent Benefits</b></p><p><b>Build the Demand Generation Engine for a Market-Leading SaaS Business</b></p><p>This isn't a traditional Marketing role.</p><p>There are no brand guidelines to manage, no PR campaigns to coordinate and no corporate communications to oversee click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?1tcg6Aj2zaxXWCUzLJCFcq0B8sqqvMKvb"" width=""0"" height=""0"" />",1d128558a2b7b2c9,ref:107799550,False,False
107799458,Global Marketing Manager,Lincoln,Lincolnshire,Lincolnshire,Lincolnshire,YES,Sales & Marketing,75000.00,75000.00,Annual,75000.0,75000.0,,structured,">£50,000 OUT",TITLE,1,marketing strategy,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>GLOBAL MARKETING MANAGER</strong><br><strong>LINCOLN, HYBRID, £60,000 - £75,000 + BONUS + EXCELLENT BENEFITS</strong><br><br>Are you an experienced Global Marketing Manager looking to shape the global marketing strategy for a growing international business? Are you a commercially focused Global Marketing Manager, International Marketing Manager, Head of Marketing or Senior Marketing Manager with a passion for brand growth, digital mar click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?iZmgAWfngDySopT9C6m8F4v4FH7LNO41f"" width=""0"" height=""0"" />",37e223a64da91328,ref:107799458,False,False
23643_225493868,Marketing Executive,Newbury,Berkshire,Berkshire,Berkshire,YES,Sales & Marketing,28000.00,32500.00,Annual,28000.0,32500.0,,structured,£30k–£40k,TITLE,3,digital marketing; social media; content creation,LIKELY_IN,family title is a strong inclusion signal,"<strong>Marketing Executive</strong><br><br><strong>Salary:</strong> 28,000 - 32,500 per year<br><strong>Location:</strong> Newbury, Berkshire<br><strong>Working pattern:</strong> Full-time, office-based (5 days a week)<br><br><strong>About the role</strong><br><br> AP&C is a full-service marketing agency helping ambitious businesses engage, connect and grow through impactful marketing, from digital campaigns and websites to events, print and design.<br><br> We're looking for a Marketing Executive to join our team and help plan, deliver and optimise campaigns across a portfolio of client accounts. You'll work closely with our Account and Campaign Managers, creating content, managing campaign",2db3363f2e779540,ref:23643_225493868,False,False
23643_225496608,Head Of Marketing,Oxford,Oxfordshire,Oxfordshire,Oxfordshire,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,1,marketing strategy,OUT_SPECIALIST,specialist/senior title boundary,"<p>Are you a dynamic marketing leader looking for your next challenge? Our client is seeking a Head of Marketing to join their team on a full-time, hybrid basis. This role offers an exciting chance to shape the marketing strategy of a rapidly expanding business, ensuring a consistent and compelling brand presence across all channels.<br> <br> <strong>Key Duties and Responsibilities:</strong></p> <ul> <li>Develop and execute a comprehensive, customer-focused marketing strategy</li> <li>Design and implement strategies to attract new customers through paid and organic channels.</li> <li>Oversee initiatives to retain customers across digital platforms and physical events.</li> <li>Strengthen and",b21c8230f8c8b2df,ref:23643_225496608,False,False
19909_10388600,"Senior Product Marketing Manager, Veeqo",Llanelli,Dyfed,Wales - West,Wales - West,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"We're looking for a Senior Product Marketing Manager to own Veeqo's end-to-end product marketing engine. From positioning and messaging, to launch strategy, to adoption, to understanding what resonates with sellers and why.<br/><br/>In this role, you'll be the strategic bridge between Product and the market. You'll ensure every new Veeqo release (from advanced shipping tools to Listings to inventory automation) has a clear value proposition, a defined audience, and a compelling story that drives awareness, activation, and long-term usage.<br/><br/>You'll set the standard for product marketing excellence at Veeqo and raise the bar on delivery, collaboration, and seller impact.<br/><br/>Key jo",39700061eb26899a,ref:19909_10388600,False,False
